"","gameId","roundNumber","condition","size","color","othercolor","item","response"
"978","0363-a",22,"size31","size","color","othercolor","item","size"
"979","0363-a",23,"color31","size","color","othercolor","item","color"
"980","0363-a",27,"color31","size","color","othercolor","item","color"
"981","0363-a",28,"size31","size","color","othercolor","item","size"
"982","0363-a",29,"color31","size","color","othercolor","item","color"
"983","0363-a",33,"size31","size","color","othercolor","item","size"
"984","0363-a",35,"size31","size","color","othercolor","item","size"
"985","0363-a",36,"color31","size","color","othercolor","item","color"
"986","0363-a",42,"color31","size","color","othercolor","item","color"
"987","0363-a",45,"color31","size","color","othercolor","item","color"
"988","0363-a",46,"size31","size","color","othercolor","item","size"
"989","0363-a",47,"color31","size","color","othercolor","item","color"
"990","0363-a",52,"color31","size","color","othercolor","item","color"
"991","0363-a",53,"size31","size","color","othercolor","item","size"
"992","0363-a",57,"size31","size","color","othercolor","item","size"
"993","0363-a",59,"size31","size","color","othercolor","item","size"
"994","0363-a",60,"size31","size","color","othercolor","item","size"
"995","4382-d",6,"size31","size","color","othercolor","item","size"
"996","4382-d",7,"color31","size","color","othercolor","item","color"
"997","4382-d",9,"color31","size","color","othercolor","item","color"
"998","4382-d",10,"size31","size","color","othercolor","item","size"
"999","4382-d",11,"color31","size","color","othercolor","item","color"
"1000","4382-d",13,"color31","size","color","othercolor","item","color"
"1001","4382-d",19,"size31","size","color","othercolor","item","size"
"1002","4382-d",20,"size31","size","color","othercolor","item","size"
"1003","4382-d",21,"color31","size","color","othercolor","item","color"
"1004","4382-d",22,"size31","size","color","othercolor","item","size"
"1005","4382-d",23,"size31","size","color","othercolor","item","size"
"1006","4382-d",24,"size31","size","color","othercolor","item","size"
"1007","4382-d",25,"color31","size","color","othercolor","item","color"
"1008","4382-d",27,"color31","size","color","othercolor","item","color"
"1009","4382-d",28,"size31","size","color","othercolor","item","size"
"1010","4382-d",29,"color31","size","color","othercolor","item","color"
"1011","4382-d",31,"color31","size","color","othercolor","item","color"
"1012","4382-d",32,"color31","size","color","othercolor","item","color"
"1013","4382-d",33,"size31","size","color","othercolor","item","color"
"1014","4382-d",36,"size31","size","color","othercolor","item","size"
"1015","4382-d",39,"color31","size","color","othercolor","item","color"
"1016","4382-d",41,"size31","size","color","othercolor","item","size"
"1017","4382-d",46,"size31","size","color","othercolor","item","size"
"1018","4382-d",49,"size31","size","color","othercolor","item","size"
"1019","4382-d",50,"size31","size","color","othercolor","item","size"
"1020","4382-d",53,"color31","size","color","othercolor","item","color"
"1021","4382-d",54,"size31","size","color","othercolor","item","size"
"1022","4382-d",56,"color31","size","color","othercolor","item","color"
"1023","4382-d",57,"size31","size","color","othercolor","item","size"
"1024","4382-d",60,"color31","size","color","othercolor","item","color"
"1025","6611-1",6,"size31","size","color","othercolor","item","size"
"1026","7175-2",24,"color31","size","color","othercolor","item","color"
"1027","1884-8",6,"size31","size","color","othercolor","item","size"
"1028","3187-1",8,"size31","size","color","othercolor","item","size"
"1029","6326-d",26,"size31","size","color","othercolor","item","color"
"1030","6326-d",30,"color31","size","color","othercolor","item","color"
"1031","6326-d",32,"size31","size","color","othercolor","item","size"
"1032","6326-d",58,"size31","size","color","othercolor","item","size"
"1033","7368-d",25,"color31","size","color","othercolor","item","color"
"1034","2334-6",15,"size31","size","color","othercolor","item","color"
"1035","9368-4",6,"size31","size","color","othercolor","item","size"
"1036","9549-9",49,"color31","size","color","othercolor","item","color"
"1037","9994-6",6,"size31","size","color","othercolor","item","size_color"
"1038","9994-6",30,"size31","size","color","othercolor","item","color"
"1039","2220-4",38,"color31","size","color","othercolor","item","color"
"1040","2220-4",52,"size31","size","color","othercolor","item","color"
"1041","2113-1",17,"size31","size","color","othercolor","item","size"
"1042","2113-1",28,"size31","size","color","othercolor","item","color"
"1043","3281-6",11,"size31","size","color","othercolor","item","size"
"1044","3281-6",25,"size31","size","color","othercolor","item","size"
"1045","3281-6",60,"size31","size","color","othercolor","item","size_color"
"1046","2220-4",38,"color31","size","color","othercolor","item","color"
