"states","commandType","command","target","utterance","allUtterances","model","semantics","alpha","sizeNoise","colorNoise","genderNoise","nounNoise","sizeCost","colorCost","nounCost","output"
"['big_blue_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","globalBool","globalUtteranceSpeaker('small_blue_plate_masc', model, params, semantics)","small_blue_plate_masc","START small_masc plate_masc STOP","['START big_masc STOP', 'START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc blue_masc STOP', 'START big_masc blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START small_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['big_masc','blue_masc','plate_masc','red_masc','small_masc','STOP', 'START'], wordCost: {'big_masc' : params.sizeCost,'small_masc' : params.sizeCost,'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { big_masc: ['big_blue_plate_masc','big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc'], state),blue_masc: ['big_blue_plate_masc','small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','small_blue_plate_masc'], state),plate_masc: ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),small_masc: ['small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",17,1,1,1,1,2,2,2,1.71389534228667e-15
"['big_blue_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","globalBool","globalUtteranceSpeaker('small_blue_plate_masc', model, params, semantics)","small_blue_plate_masc","START blue_masc plate_masc STOP","['START big_masc STOP', 'START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc blue_masc STOP', 'START big_masc blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START small_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['big_masc','blue_masc','plate_masc','red_masc','small_masc','STOP', 'START'], wordCost: {'big_masc' : params.sizeCost,'small_masc' : params.sizeCost,'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { big_masc: ['big_blue_plate_masc','big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc'], state),blue_masc: ['big_blue_plate_masc','small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','small_blue_plate_masc'], state),plate_masc: ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),small_masc: ['small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",17,1,1,1,1,2,2,2,1.30759837515767e-20
"['big_blue_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","globalBool","globalUtteranceSpeaker('small_blue_plate_masc', model, params, semantics)","small_blue_plate_masc","START small_masc blue_masc plate_masc STOP","['START big_masc STOP', 'START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc blue_masc STOP', 'START big_masc blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START small_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['big_masc','blue_masc','plate_masc','red_masc','small_masc','STOP', 'START'], wordCost: {'big_masc' : params.sizeCost,'small_masc' : params.sizeCost,'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { big_masc: ['big_blue_plate_masc','big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc'], state),blue_masc: ['big_blue_plate_masc','small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','small_blue_plate_masc'], state),plate_masc: ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),small_masc: ['small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",17,1,1,1,1,2,2,2,2.93745967792571e-30
"['big_blue_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","globalBool","globalUtteranceSpeaker('small_blue_plate_masc', model, params, semantics)","small_blue_plate_masc","START small_masc blue_masc plate_masc STOP","['START big_masc STOP', 'START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc blue_masc STOP', 'START big_masc blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START small_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['big_masc','blue_masc','plate_masc','red_masc','small_masc','STOP', 'START'], wordCost: {'big_masc' : params.sizeCost,'small_masc' : params.sizeCost,'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { big_masc: ['big_blue_plate_masc','big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc'], state),blue_masc: ['big_blue_plate_masc','small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','small_blue_plate_masc'], state),plate_masc: ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),small_masc: ['small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,1,1,1,1,0,0,0,0.249999761527874
"['big_blue_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","globalBool","globalUtteranceSpeaker('small_blue_plate_masc', model, params, semantics)","small_blue_plate_masc","START small_masc blue_masc STOP","['START big_masc STOP', 'START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc blue_masc STOP', 'START big_masc blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START small_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['big_masc','blue_masc','plate_masc','red_masc','small_masc','STOP', 'START'], wordCost: {'big_masc' : params.sizeCost,'small_masc' : params.sizeCost,'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { big_masc: ['big_blue_plate_masc','big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc'], state),blue_masc: ['big_blue_plate_masc','small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','small_blue_plate_masc'], state),plate_masc: ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),small_masc: ['small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,1,1,1,1,0,0,0,0.249999761527874
"['big_blue_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","globalBool","globalUtteranceSpeaker('small_blue_plate_masc', model, params, semantics)","small_blue_plate_masc","START small_masc plate_masc STOP","['START big_masc STOP', 'START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc blue_masc STOP', 'START big_masc blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START small_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['big_masc','blue_masc','plate_masc','red_masc','small_masc','STOP', 'START'], wordCost: {'big_masc' : params.sizeCost,'small_masc' : params.sizeCost,'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { big_masc: ['big_blue_plate_masc','big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc'], state),blue_masc: ['big_blue_plate_masc','small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','small_blue_plate_masc'], state),plate_masc: ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),small_masc: ['small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,1,1,1,1,0,0,0,0.249999761527874
"['big_blue_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","globalBool","globalUtteranceSpeaker('small_blue_plate_masc', model, params, semantics)","small_blue_plate_masc","START small_masc STOP","['START big_masc STOP', 'START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc blue_masc STOP', 'START big_masc blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START small_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['big_masc','blue_masc','plate_masc','red_masc','small_masc','STOP', 'START'], wordCost: {'big_masc' : params.sizeCost,'small_masc' : params.sizeCost,'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { big_masc: ['big_blue_plate_masc','big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc'], state),blue_masc: ['big_blue_plate_masc','small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','small_blue_plate_masc'], state),plate_masc: ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),small_masc: ['small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,1,1,1,1,0,0,0,0.249999761527874
"['big_blue_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","globalBool","globalUtteranceSpeaker('small_blue_plate_masc', model, params, semantics)","small_blue_plate_masc","START blue_masc plate_masc STOP","['START big_masc STOP', 'START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc blue_masc STOP', 'START big_masc blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START small_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['big_masc','blue_masc','plate_masc','red_masc','small_masc','STOP', 'START'], wordCost: {'big_masc' : params.sizeCost,'small_masc' : params.sizeCost,'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { big_masc: ['big_blue_plate_masc','big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc'], state),blue_masc: ['big_blue_plate_masc','small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','small_blue_plate_masc'], state),plate_masc: ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),small_masc: ['small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,1,1,1,1,0,0,0,4.76836703353641e-07
"['big_blue_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","globalBool","globalUtteranceSpeaker('small_blue_plate_masc', model, params, semantics)","small_blue_plate_masc","START blue_masc STOP","['START big_masc STOP', 'START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc blue_masc STOP', 'START big_masc blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START small_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['big_masc','blue_masc','plate_masc','red_masc','small_masc','STOP', 'START'], wordCost: {'big_masc' : params.sizeCost,'small_masc' : params.sizeCost,'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { big_masc: ['big_blue_plate_masc','big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc'], state),blue_masc: ['big_blue_plate_masc','small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','small_blue_plate_masc'], state),plate_masc: ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),small_masc: ['small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,1,1,1,1,0,0,0,4.76836703353641e-07
"['big_blue_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","globalBool","globalUtteranceSpeaker('small_blue_plate_masc', model, params, semantics)","small_blue_plate_masc","START plate_masc STOP","['START big_masc STOP', 'START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc blue_masc STOP', 'START big_masc blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START small_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['big_masc','blue_masc','plate_masc','red_masc','small_masc','STOP', 'START'], wordCost: {'big_masc' : params.sizeCost,'small_masc' : params.sizeCost,'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { big_masc: ['big_blue_plate_masc','big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc'], state),blue_masc: ['big_blue_plate_masc','small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','small_blue_plate_masc'], state),plate_masc: ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),small_masc: ['small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,1,1,1,1,0,0,0,2.1509769413002e-10
"['big_blue_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","globalBool","globalUtteranceSpeaker('small_blue_plate_masc', model, params, semantics)","small_blue_plate_masc","START small_masc STOP","['START big_masc STOP', 'START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc blue_masc STOP', 'START big_masc blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START small_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['big_masc','blue_masc','plate_masc','red_masc','small_masc','STOP', 'START'], wordCost: {'big_masc' : params.sizeCost,'small_masc' : params.sizeCost,'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { big_masc: ['big_blue_plate_masc','big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc'], state),blue_masc: ['big_blue_plate_masc','small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','small_blue_plate_masc'], state),plate_masc: ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),small_masc: ['small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,1,1,1,1,1,1,1,0.999998080589053
"['big_blue_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","globalBool","globalUtteranceSpeaker('small_blue_plate_masc', model, params, semantics)","small_blue_plate_masc","START blue_masc STOP","['START big_masc STOP', 'START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc blue_masc STOP', 'START big_masc blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START small_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['big_masc','blue_masc','plate_masc','red_masc','small_masc','STOP', 'START'], wordCost: {'big_masc' : params.sizeCost,'small_masc' : params.sizeCost,'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { big_masc: ['big_blue_plate_masc','big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc'], state),blue_masc: ['big_blue_plate_masc','small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','small_blue_plate_masc'], state),plate_masc: ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),small_masc: ['small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,1,1,1,1,1,1,1,1.90734497182666e-06
"['big_blue_plate_masc', 'big_red_plate_masc', 'small_blue_plate_masc']","globalBool","globalUtteranceSpeaker('small_blue_plate_masc', model, params, semantics)","small_blue_plate_masc","START small_masc blue_masc STOP","['START big_masc STOP', 'START blue_masc STOP', 'START plate_masc STOP', 'START blue_masc plate_masc STOP', 'START big_masc plate_masc STOP', 'START big_masc blue_masc STOP', 'START big_masc blue_masc plate_masc STOP', 'START red_masc STOP', 'START red_masc plate_masc STOP', 'START big_masc red_masc STOP', 'START big_masc red_masc plate_masc STOP', 'START small_masc STOP', 'START small_masc plate_masc STOP', 'START small_masc blue_masc STOP', 'START small_masc blue_masc plate_masc STOP']","var model = function(params) {  return { words : ['big_masc','blue_masc','plate_masc','red_masc','small_masc','STOP', 'START'], wordCost: {'big_masc' : params.sizeCost,'small_masc' : params.sizeCost,'blue_masc' : params.colorCost,'red_masc' : params.colorCost,'plate_masc' : params.nounCost,'STOP'  : 0, 'START'  : 0 },}}","var semantics = function(params) { return function(state) { return { big_masc: ['big_blue_plate_masc','big_red_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc'], state),blue_masc: ['big_blue_plate_masc','small_blue_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','small_blue_plate_masc'], state),plate_masc: ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'].includes(state) ? params.nounNoiseVal : falseSemantics(params.nounNoiseVal, params.genderNoiseVal, ['big_blue_plate_masc','big_red_plate_masc','small_blue_plate_masc'], state),red_masc: ['big_red_plate_masc'].includes(state) ? params.colorNoiseVal : falseSemantics(params.colorNoiseVal, params.genderNoiseVal, ['big_red_plate_masc'], state),small_masc: ['small_blue_plate_masc'].includes(state) ? params.sizeNoiseVal : falseSemantics(params.sizeNoiseVal, params.genderNoiseVal, ['small_blue_plate_masc'], state),STOP : 1, START : 1 } } }",19,1,1,1,1,1,1,1,5.60278568346845e-09
