"","gameid","roundNum","clickedObjCondition","clickedObjName","speakerMessages","attempt","gloss","replacedGloss","remove"
"619","8313-7",33,"size_sufficient","car_big_green","The object is large","attempt1","The object is large"," noun size",0
"620","8313-7",35,"size_sufficient","flower_big_yellow","The object is large","attempt1","The object is large"," noun size",0
"621","8313-7",39,"size_sufficient","button_small_blue","The object is small","attempt1","The object is small"," noun size",0
"622","8313-7",40,"size_sufficient","glove_small_green","The object is small","attempt1","The object is small"," noun size",0
"623","8313-7",42,"size_sufficient","apple_small_green","The object is small","attempt1","The object is small"," noun size",0
"624","8313-7",49,"size_sufficient","knife_big_blue","The object is large","attempt1","The object is large"," noun size",0
"625","8313-7",51,"size_sufficient","brush_big_blue","The object is large","attempt1","The object is large"," noun size",0
"626","8313-7",53,"size_sufficient","glasses_big_blue","The object is large","attempt1","The object is large"," noun size",0
"627","8313-7",54,"size_sufficient","cat_small_black","The object is small","attempt1","The object is small"," noun size",0
"628","8313-7",56,"size_sufficient","clock_big_purple","The object is large","attempt1","The object is large"," noun size",0
"629","8450-3",6,"size_sufficient","key_small_gold","small key","attempt1","small key","size noun",0
"630","8450-3",7,"size_sufficient","balloon_big_yellow","ballon yellow","attempt1","ballon yellow","nounon color",0
"631","8450-3",8,"size_sufficient","bag_small_blue","small blue bag","attempt1","small blue bag","size color noun",0
"632","8450-3",9,"color_sufficient","tie_small_blue","small blue tie","attempt1","small blue tie","size color noun",0
"633","8450-3",13,"color_sufficient","pepper_big_red","red","attempt1","red","color",0
"634","8450-3",15,"color_sufficient","lipstick_big_red","red","attempt1","red","color",0
"635","8450-3",16,"size_sufficient","knife_big_blue","big blue knife","attempt1","big blue knife","size color noun",0
"636","8450-3",18,"color_sufficient","toothbrush_small_green","green","attempt1","green","color",0
"637","8450-3",19,"size_sufficient","cat_small_white","small white","attempt1","small white","size color",0
"638","8450-3",24,"color_sufficient","pants_big_green","gerrn","attempt1","gerrn","gerrn",0
"639","8450-3",31,"size_sufficient","brush_small_blue","small blue","attempt1","small blue","size color",0
"640","8450-3",32,"size_sufficient","flower_small_pink","small pink","attempt1","small pink","size color",0
"641","8450-3",33,"size_sufficient","glove_small_green","small green","attempt1","small green","size color",0
"642","8450-3",34,"size_sufficient","glasses_small_red","small red","attempt1","small red","size color",0
"643","8450-3",37,"color_sufficient","skirt_big_blue","blue","attempt1","blue","color",0
"644","8450-3",39,"size_sufficient","ball_big_purple","big blue","attempt1","big blue","size color",0
"645","8450-3",42,"color_sufficient","shoe_big_pink","pink","attempt1","pink","color",0
"646","8450-3",43,"size_sufficient","car_small_green","small green","attempt1","small green","size color",0
"647","8450-3",44,"color_sufficient","socks_small_green","green","attempt1","green","color",0
"648","8450-3",45,"size_sufficient","chair_small_yellow","small yellow","attempt1","small yellow","size color",0
"649","8450-3",46,"color_sufficient","tshirt_small_orange","orange'","attempt1","orange'","color'",0
"650","8450-3",47,"color_sufficient","umbrella_small_green","green","attempt1","green","color",0
"651","8450-3",48,"color_sufficient","pot_big_blue","blue","attempt1","blue","color",0
"652","8450-3",49,"color_sufficient","scissors_big_blue","blue","attempt1","blue","color",0
"653","8450-3",52,"size_sufficient","apple_small_green","small ","attempt1","small ","size ",0
"654","8450-3",53,"size_sufficient","clock_small_purple","small","attempt1","small","size",0
"655","8450-3",54,"size_sufficient","dress_big_green","big ","attempt1","big ","size ",0
"656","8450-3",55,"color_sufficient","lock_big_silver","sliver","attempt1","sliver","sliver",0
"657","8450-3",56,"size_sufficient","button_small_green","small ","attempt1","small ","size ",0
"658","8450-3",57,"color_sufficient","lighter_small_white","white","attempt1","white","color",0
"659","8085-9",8,"size_sufficient","ball_small_purple","The smallest one","attempt1","The smallest one"," size noun",0
"660","8085-9",14,"size_sufficient","baloon_small_yellow","The space between my ears","attempt1","The space between my ears"," space between my ears",0
"661","8085-9",15,"size_sufficient","cat_big_black","The big one","attempt1","The big one"," size noun",0
"662","8085-9",19,"size_sufficient","knife_small_red","The smallest one","attempt1","The smallest one"," size noun",0
"663","8085-9",20,"size_sufficient","clock_small_yellow","The smallest one","attempt1","The smallest one"," size noun",0
"664","8085-9",21,"size_sufficient","flower_big_pink","The largest one","attempt1","The largest one"," size noun",0
"665","8085-9",27,"size_sufficient","button_small_blue","Smallest one","attempt1","Smallest one","size noun",0
"666","8085-9",29,"size_sufficient","chair_small_yellow","Smallest one","attempt1","Smallest one","size noun",0
"667","8085-9",34,"size_sufficient","bag_big_blue","Largest","attempt1","Largest","size",0
"668","8085-9",35,"size_sufficient","apple_small_green","Smallest","attempt1","Smallest","size",0
"670","8085-9",37,"size_sufficient","key_small_silver","Smallest","attempt1","Smallest","size",0
"671","8085-9",39,"size_sufficient","car_small_green","Smallest","attempt1","Smallest","size",0
"672","8085-9",41,"size_sufficient","brush_big_blue","Largest","attempt1","Largest","size",0
"673","8085-9",55,"size_sufficient","glasses_small_red","Smallest","attempt1","Smallest","size",0
"674","8085-9",56,"color_sufficient","shoe_small_pink","Pinkest","attempt1","Pinkest","colorest",0
"675","2220-4",6,"color_sufficient","pot_small_blue","BLUE ONE","attempt1","BLUE ONE","color noun",0
"676","2220-4",8,"color_sufficient","lipstick_small_pink","PINK LIPSTICK","attempt1","PINK LIPSTICK","color noun",0
"677","2220-4",12,"size_sufficient","glasses_small_red","SMALL ONE","attempt1","SMALL ONE","size noun",0
"678","2220-4",14,"color_sufficient","shoe_big_yellow","YELLOW","attempt1","YELLOW","color",0
"679","2220-4",15,"color_sufficient","umbrella_big_blue","BLUE","attempt1","BLUE","color",0
"680","2220-4",16,"size_sufficient","bag_small_blue","SMALL BLUE BAG","attempt1","SMALL BLUE BAG","size color noun",0
"681","2220-4",18,"size_sufficient","brush_big_blue","BIG BLUE BRUSH","attempt1","BIG BLUE BRUSH","size color noun",0
"682","2220-4",20,"size_sufficient","knife_small_blue","SMALL KNIF","attempt1","SMALL KNIF","size noun",0
"683","2220-4",23,"color_sufficient","lock_big_silver","SILVER LOCK","attempt1","SILVER LOCK","color noun",0
"684","2220-4",25,"color_sufficient","pants_small_pink","PINK","attempt1","PINK","color",0
"685","2220-4",26,"color_sufficient","skirt_big_blue","BLUE","attempt1","BLUE","color",0
"686","2220-4",28,"color_sufficient","lighter_small_white","WHITE","attempt1","WHITE","color",0
"687","2220-4",31,"size_sufficient","dress_big_blue","BIG BLUE","attempt1","BIG BLUE","size color",0
"688","2220-4",32,"size_sufficient","flower_big_pink","LARGE FLOWER","attempt1","LARGE FLOWER","size noun",0
"689","2220-4",33,"size_sufficient","key_big_gold","LARGE KEY","attempt1","LARGE KEY","size noun",0
"690","2220-4",36,"color_sufficient","tie_big_blue","BLUE","attempt1","BLUE","color",0
"691","2220-4",38,"color_sufficient","toothbrush_small_green","GREN___GREN___GREEN","attempt1","GREN","color",0
"692","2220-4",39,"color_sufficient","tshirt_big_yellow","YELLOW","attempt1","YELLOW","color",0
"693","2220-4",40,"size_sufficient","chair_small_yellow","SMALL","attempt1","SMALL","size",0
"694","2220-4",41,"size_sufficient","cat_big_black","BIG CAT","attempt1","BIG CAT","size noun",0
"695","2220-4",45,"color_sufficient","scissors_small_green","GREEN","attempt1","GREEN","color",0
"696","2220-4",47,"color_sufficient","socks_big_green","GREEN","attempt1","GREEN","color",0
"697","2220-4",49,"size_sufficient","ball_big_yellow","BIG","attempt1","BIG","size",0
"698","2220-4",51,"size_sufficient","apple_big_red","BIG","attempt1","BIG","size",0
"699","2220-4",52,"size_sufficient","clock_small_yellow","SMALL YEELOW___YELLOW","attempt1","SMALL YEELOW","size color",0
"700","2220-4",55,"color_sufficient","pepper_big_green","GREEN","attempt1","GREEN","color",0
"701","2220-4",56,"size_sufficient","button_big_green","BIG","attempt1","BIG","size",0
"702","2220-4",58,"size_sufficient","car_big_blue","BIG BLUE","attempt1","BIG BLUE","size color",0
"703","0108-5",7,"size_sufficient","cat_big_white","big white cat","attempt1","big white cat","size color noun",0
"704","0108-5",10,"size_sufficient","flower_big_yellow","big yellow","attempt1","big yellow","size color",0
"705","0108-5",14,"size_sufficient","chair_big_blue","big blue","attempt1","big blue","size color",0
"706","0108-5",18,"size_sufficient","ball_big_yellow","biggest","attempt1","biggest","size",0
"707","0108-5",23,"size_sufficient","glasses_big_blue","biggest","attempt1","biggest","size",0
"708","0108-5",24,"color_sufficient","pepper_big_red","red","attempt1","red","color",0
"709","0108-5",25,"size_sufficient","brush_big_blue","biggest","attempt1","biggest","size",0
"710","0108-5",26,"size_sufficient","key_small_gold","smallest","attempt1","smallest","size",0
"711","0108-5",27,"size_sufficient","dress_big_green","biggest","attempt1","biggest","size",0
"712","0108-5",30,"color_sufficient","umbrella_big_blue","blue","attempt1","blue","color",0
"713","0108-5",31,"color_sufficient","tshirt_small_orange","orange","attempt1","orange","color",0
"714","0108-5",32,"color_sufficient","scissors_small_green","green","attempt1","green","color",0
"715","0108-5",33,"color_sufficient","pot_small_blue","blue","attempt1","blue","color",0
"716","0108-5",34,"color_sufficient","lighter_big_white","white","attempt1","white","color",0
"717","0108-5",36,"size_sufficient","apple_small_red","smallest","attempt1","smallest","size",0
"718","0108-5",37,"size_sufficient","button_big_green","biggest","attempt1","biggest","size",0
"719","0108-5",39,"color_sufficient","toothbrush_small_purple","purple","attempt1","purple","color",0
"720","0108-5",41,"color_sufficient","lipstick_small_red","red","attempt1","red","color",0
"721","0108-5",42,"color_sufficient","shoe_big_yellow","yellow","attempt1","yellow","color",0
"722","0108-5",43,"color_sufficient","skirt_big_blue","blue","attempt1","blue","color",0
"723","0108-5",44,"size_sufficient","glove_big_green","big green","attempt1","big green","size color",0
"724","0108-5",45,"color_sufficient","lock_big_gold","gold","attempt1","gold","color",0
"725","0108-5",48,"size_sufficient","knife_small_blue","smallest","attempt1","smallest","size",0
"726","0108-5",51,"size_sufficient","car_small_green","smallest","attempt1","smallest","size",0
"727","0108-5",53,"color_sufficient","socks_small_green","green","attempt1","green","color",0
"728","0108-5",55,"size_sufficient","bag_big_red","biggest","attempt1","biggest","size",0
"729","0108-5",57,"color_sufficient","pants_small_pink","purple","attempt1","purple","color",0
"730","0108-5",58,"color_sufficient","tie_big_red","red","attempt1","red","color",0
"731","0108-5",59,"size_sufficient","clock_big_yellow","biggest","attempt1","biggest","size",0
"732","2113-1",8,"size_sufficient","clock_small_yellow","small yellow","attempt1","small yellow","size color",0
"733","2113-1",9,"color_sufficient","pepper_big_red","red","attempt1","red","color",0
"734","2113-1",10,"size_sufficient","glasses_big_blue","large blue","attempt1","large blue","size color",0
"735","2113-1",15,"color_sufficient","tie_small_red","red","attempt1","red","color",0
"736","2113-1",16,"color_sufficient","umbrella_big_green","green","attempt1","green","color",0
"737","2113-1",17,"size_sufficient","glove_big_orange","big orange___largest","attempt1","big orange","size color",0
"738","2113-1",19,"color_sufficient","lipstick_small_pink","pink","attempt1","pink","color",0
"739","2113-1",23,"size_sufficient","knife_big_blue","large blue","attempt1","large blue","size color",0
"740","2113-1",26,"color_sufficient","pot_small_green","green","attempt1","green","color",0
"741","2113-1",28,"size_sufficient","ball_big_yellow","large ___yellow","attempt1","large ","size ",0
"742","2113-1",29,"size_sufficient","car_big_green","large green","attempt1","large green","size color",0
"743","2113-1",30,"size_sufficient","dress_big_blue","large blue","attempt1","large blue","size color",0
"744","2113-1",31,"color_sufficient","skirt_small_blue","blue","attempt1","blue","color",0
"745","2113-1",32,"size_sufficient","flower_small_pink","smallest","attempt1","smallest","size",0
"746","2113-1",34,"color_sufficient","tshirt_small_yellow","yellow","attempt1","yellow","color",0
"747","2113-1",35,"size_sufficient","apple_big_red","large red","attempt1","large red","size color",0
"748","2113-1",36,"size_sufficient","button_small_blue","small blue","attempt1","small blue","size color",0
"749","2113-1",40,"color_sufficient","shoe_small_pink","pink","attempt1","pink","color",0
"750","2113-1",43,"color_sufficient","lighter_small_white","white","attempt1","white","color",0
"751","2113-1",45,"color_sufficient","toothbrush_small_green","green","attempt1","green","color",0
"752","2113-1",46,"size_sufficient","cat_small_white","small white","attempt1","small white","size color",0
"753","2113-1",47,"color_sufficient","socks_small_green","green","attempt1","green","color",0
"754","2113-1",48,"size_sufficient","chair_small_yellow","small yellow","attempt1","small yellow","size color",0
"755","2113-1",52,"color_sufficient","scissors_big_blue","blue","attempt1","blue","color",0
"756","2113-1",53,"color_sufficient","pants_small_green","green","attempt1","green","color",0
"757","2113-1",56,"size_sufficient","bag_small_blue","small blue","attempt1","small blue","size color",0
"758","2113-1",58,"color_sufficient","lock_big_silver","silver","attempt1","silver","color",0
"759","2113-1",59,"size_sufficient","brush_big_red","big red","attempt1","big red","size color",0
"760","2113-1",60,"size_sufficient","key_small_gold","small gold","attempt1","small gold","size color",0
"761","2436-e",9,"size_sufficient","apple_small_red","small apple","attempt1","small apple","size noun",0
"762","2436-e",10,"size_sufficient","clock_small_yellow","small yellow clock","attempt1","small yellow clock","size color noun",0
"763","2436-e",11,"color_sufficient","socks_big_blue","blue soclks","attempt1","blue soclks","color soclks",0
"764","2436-e",12,"color_sufficient","lipstick_big_red","red lipstick","attempt1","red lipstick","color noun",0
"765","5231-f",6,"color_sufficient","pot_big_blue","The blue pot","attempt1","The blue pot"," color noun",0
"766","5231-f",9,"color_sufficient","toothbrush_small_green","The green brush","attempt1","The green brush"," color noun",0
"767","5231-f",10,"color_sufficient","socks_small_blue","the blue socks","attempt1","the blue socks"," color noun",0
"768","5231-f",15,"color_sufficient","lock_big_gold","The golden lock","attempt1","The golden lock"," coloren noun",0
"769","5231-f",17,"color_sufficient","lipstick_small_pink","The pink one","attempt1","The pink one"," color noun",0
"770","5231-f",22,"color_sufficient","tie_big_red","The red Tie","attempt1","The red Tie"," color noun",0
"771","5231-f",23,"size_sufficient","cat_small_white","The smallest cat","attempt1","The smallest cat"," size noun",0
"772","5231-f",27,"size_sufficient","ball_big_yellow","The largest ball","attempt1","The largest ball"," size noun",0
"773","5231-f",29,"size_sufficient","knife_small_blue","The smallest knife","attempt1","The smallest knife"," size noun",0
"774","5231-f",30,"size_sufficient","key_big_gold","The biggest key","attempt1","The biggest key"," size noun",0
"775","5231-f",31,"color_sufficient","shoe_small_pink","The pink shoe","attempt1","The pink shoe"," color noun",0
"776","5231-f",32,"size_sufficient","dress_big_green","The biggest dress","attempt1","The biggest dress"," size noun",0
"777","5231-f",33,"size_sufficient","bag_big_blue","The largest bag","attempt1","The largest bag"," size noun",0
"778","5231-f",34,"size_sufficient","flower_small_yellow","The smallest flower","attempt1","The smallest flower"," size noun",0
"779","5231-f",36,"size_sufficient","clock_small_yellow","smallest clock","attempt1","smallest clock","size noun",0
"780","5231-f",37,"color_sufficient","pepper_big_green","The green one","attempt1","The green one"," color noun",0
"781","5231-f",40,"color_sufficient","skirt_big_green","the green one","attempt1","the green one"," color noun",0
"782","5231-f",41,"size_sufficient","balloon_big_pink","the pink balloon","attempt1","the pink balloon"," color noun",0
"783","5231-f",42,"size_sufficient","brush_small_blue","The smallest brush","attempt1","The smallest brush"," size noun",0
"784","5231-f",43,"color_sufficient","pants_small_green","The green one","attempt1","The green one"," color noun",0
"785","5231-f",46,"size_sufficient","car_big_green","The largest toy","attempt1","The largest toy"," size toy",0
"786","5231-f",48,"size_sufficient","glasses_small_red","the smallest","attempt1","the smallest"," size",0
"787","5231-f",50,"size_sufficient","chair_big_blue","The largest chair","attempt1","The largest chair"," size noun",0
"788","5231-f",51,"size_sufficient","glove_small_green","The smallest glove","attempt1","The smallest glove"," size noun",0
"789","5231-f",52,"size_sufficient","button_small_green","The smallest button","attempt1","The smallest button"," size noun",0
"790","5231-f",55,"color_sufficient","lighter_small_black","The black lighter","attempt1","The black lighter"," color noun",0
"791","5231-f",56,"color_sufficient","scissors_big_blue","The blue one","attempt1","The blue one"," color noun",0
"792","5231-f",57,"color_sufficient","umbrella_big_blue","The blue one","attempt1","The blue one"," color noun",0
"793","5231-f",59,"color_sufficient","tshirt_small_orange","The orange one","attempt1","The orange one"," color noun",0
"794","5231-f",60,"size_sufficient","apple_small_red","The smallest apple","attempt1","The smallest apple"," size noun",0
"795","3281-6",7,"color_sufficient","tshirt_big_yellow","yellow tshirt","attempt1","yellow tshirt","color noun",0
"796","3281-6",8,"color_sufficient","pepper_big_red","red","attempt1","red","color",0
"797","3281-6",10,"size_sufficient","cat_small_black","small cat","attempt1","small cat","size noun",0
"798","3281-6",11,"size_sufficient","brush_big_red","black___largest","attempt1","black","color",0
"799","3281-6",13,"size_sufficient","bag_big_red","red largest","attempt1","red largest","color size",0
"800","3281-6",16,"size_sufficient","clock_big_purple","big purple","attempt1","big purple","size color",0
"801","3281-6",19,"color_sufficient","scissors_small_green","green","attempt1","green","color",0
"802","3281-6",20,"size_sufficient","dress_big_green","big green","attempt1","big green","size color",0
"803","3281-6",22,"color_sufficient","socks_small_blue","blue","attempt1","blue","color",0
"804","3281-6",25,"size_sufficient","chair_small_yellow","yellow___small","attempt1","yellow","color",0
"805","3281-6",26,"size_sufficient","flower_big_pink","big pink","attempt1","big pink","size color",0
"806","3281-6",27,"color_sufficient","show_small_yellow","yellow","attempt1","yellow","color",0
"807","3281-6",28,"color_sufficient","umbrella_small_green","green","attempt1","green","color",0
"808","3281-6",30,"size_sufficient","ball_big_yellow","yellow big","attempt1","yellow big","color size",0
"809","3281-6",34,"size_sufficient","apple_small_green","green small","attempt1","green small","color size",0
"810","3281-6",37,"size_sufficient","glasses_small_blue","blue small","attempt1","blue small","color size",0
"811","3281-6",38,"size_sufficient","key_small_silver","silver small","attempt1","silver small","color size",0
"812","3281-6",39,"color_sufficient","tie_big_blue","blue","attempt1","blue","color",0
"813","3281-6",40,"color_sufficient","toothbrush_big_purple","purple","attempt1","purple","color",0
"814","3281-6",41,"color_sufficient","skirt_small_blue","blue","attempt1","blue","color",0
"815","3281-6",43,"color_sufficient","pants_small_pink","pink","attempt1","pink","color",0
"816","3281-6",44,"size_sufficient","balloon_big_yellow","yellow","attempt1","yellow","color",0
"817","3281-6",47,"color_sufficient","lighter_big_white","white","attempt1","white","color",0
"818","3281-6",48,"size_sufficient","knife_small_red","red small","attempt1","red small","color size",0
"819","3281-6",49,"size_sufficient","car_small_green","green small","attempt1","green small","color size",0
"820","3281-6",50,"color_sufficient","lock_big_silver","silver big","attempt1","silver big","color size",0
"821","3281-6",51,"color_sufficient","pot_big_green","green","attempt1","green","color",0
"822","3281-6",53,"size_sufficient","button_small_blue","small blue","attempt1","small blue","size color",0
"823","3281-6",55,"color_sufficient","lipstick_big_pink","pink","attempt1","pink","color",0
"824","3281-6",60,"size_sufficient","glove_small_orange","long___small red","attempt1","long","long",0
"825","7030-e",9,"color_sufficient","pepper_small_red","red","attempt1","red","color",0
"826","7030-e",10,"size_sufficient","balloon_big_pink","pink","attempt1","pink","color",0
"827","7030-e",11,"color_sufficient","lighter_small_black","black","attempt1","black","color",0
"828","7030-e",12,"size_sufficient","bag_big_red","biggest red","attempt1","biggest red","size color",0
"829","7030-e",14,"color_sufficient","skirt_small_blue","blue","attempt1","blue","color",0
"830","7030-e",17,"color_sufficient","tshirt_small_yellow","yellow","attempt1","yellow","color",0
"831","7030-e",18,"color_sufficient","umbrella_small_blue","blue","attempt1","blue","color",0
"832","7030-e",21,"size_sufficient","dress_small_blue","small blue","attempt1","small blue","size color",0
"833","7030-e",22,"color_sufficient","tie_small_red","red","attempt1","red","color",0
"834","7030-e",23,"size_sufficient","chair_big_blue","biggest blue","attempt1","biggest blue","size color",0
"835","7030-e",26,"size_sufficient","glasses_big_red","biggest red","attempt1","biggest red","size color",0
"836","7030-e",28,"size_sufficient","car_big_green","biggest green","attempt1","biggest green","size color",0
"837","7030-e",30,"color_sufficient","lock_big_silver","grey","attempt1","grey","color",0
"838","7030-e",32,"size_sufficient","knife_big_red","biggest red","attempt1","biggest red","size color",0
"839","7030-e",35,"color_sufficient","socks_small_green","green","attempt1","green","color",0
"840","7030-e",36,"size_sufficient","button_small_green","small green","attempt1","small green","size color",0
"841","7030-e",37,"size_sufficient","glove_small_green","small green","attempt1","small green","size color",0
"842","7030-e",38,"size_sufficient","apple_small_red","largest red","attempt1","largest red","size color",0
"844","7030-e",43,"size_sufficient","clock_small_purple","small purple","attempt1","small purple","size color",0
"845","7030-e",45,"size_sufficient","key_small_gold","smallest yellow","attempt1","smallest yellow","size color",0
"846","7030-e",46,"color_sufficient","toothbrush_small_purple","purple","attempt1","purple","color",0
"847","7030-e",50,"size_sufficient","cat_big_white","big white","attempt1","big white","size color",0
"848","7030-e",51,"color_sufficient","scissors_small_green","green scissors","attempt1","green scissors","color noun",0
"849","7030-e",52,"color_sufficient","show_small_yellow","yellow","attempt1","yellow","color",0
"851","7030-e",54,"color_sufficient","pants_big_pink","pink","attempt1","pink","color",0
"852","7030-e",55,"color_sufficient","pot_big_blue","blu","attempt1","blu","color",0
"853","7030-e",57,"size_sufficient","flower_small_yellow","small yellow","attempt1","small yellow","size color",0
"854","7030-e",60,"color_sufficient","lipstick_small_pink","pink","attempt1","pink","color",0
"855","2341-8",6,"size_sufficient","ball_small_yellow","small yellow","attempt1","small yellow","size color",0
"856","2341-8",10,"color_sufficient","shoe_big_yellow","yellow","attempt1","yellow","color",0
"857","2341-8",11,"size_sufficient","key_small_silver","smallest","attempt1","smallest","size",0
"858","2341-8",12,"color_sufficient","tie_small_red","red","attempt1","red","color",0
"859","2341-8",15,"size_sufficient","flower_small_pink","small red","attempt1","small red","size color",0
"860","2341-8",18,"size_sufficient","button_small_blue","small blue","attempt1","small blue","size color",0
"861","2341-8",19,"color_sufficient","pepper_big_green","green","attempt1","green","color",0
"862","2341-8",20,"color_sufficient","pants_big_pink","pink","attempt1","pink","color",0
"863","2341-8",22,"size_sufficient","apple_big_red","largest","attempt1","largest","size",0
"864","2341-8",23,"size_sufficient","glasses_small_blue","small blue","attempt1","small blue","size color",0
"865","2341-8",24,"color_sufficient","pot_small_green","green","attempt1","green","color",0
"866","2341-8",27,"color_sufficient","toothbrush_big_green","green","attempt1","green","color",0
"867","2341-8",28,"size_sufficient","car_small_blue","small blue","attempt1","small blue","size color",0
"868","2341-8",29,"color_sufficient","tshirt_small_yellow","yellow","attempt1","yellow","color",0
"869","2341-8",31,"size_sufficient","bag_small_blue","small blue","attempt1","small blue","size color",0
"870","2341-8",32,"size_sufficient","cat_big_white","large","attempt1","large","size",0
"871","2341-8",35,"size_sufficient","dress_small_green","small green","attempt1","small green","size color",0
"872","2341-8",36,"color_sufficient","lock_big_silver","large","attempt1","large","size",0
"875","2341-8",41,"size_sufficient","brush_small_red","small red","attempt1","small red","size color",0
"876","2341-8",44,"color_sufficient","umbrella_big_green","green","attempt1","green","color",0
"877","2341-8",45,"size_sufficient","chair_small_blue","small blue","attempt1","small blue","size color",0
"878","2341-8",49,"color_sufficient","lighter_big_black","dark","attempt1","dark","dark",0
"879","2341-8",50,"size_sufficient","clock_small_purple","small purple","attempt1","small purple","size color",0
"880","2341-8",51,"color_sufficient","skirt_big_blue","blue","attempt1","blue","color",0
"881","2341-8",53,"color_sufficient","lipstick_big_pink","pink","attempt1","pink","color",0
"882","2341-8",57,"color_sufficient","socks_small_green","green","attempt1","green","color",0
"883","2341-8",58,"size_sufficient","glove_small_green","small green","attempt1","small green","size color",0
"884","6460-8",6,"size_sufficient","key_small_gold","small key","attempt1","small key","size noun",0
"885","6460-8",7,"color_sufficient","umbrella_small_green","green","attempt1","green","color",0
"886","6460-8",10,"size_sufficient","cat_small_black","small cat","attempt1","small cat","size noun",0
"887","6460-8",11,"color_sufficient","lighter_big_black","black","attempt1","black","color",0
"888","6460-8",14,"color_sufficient","pot_small_green","green","attempt1","green","color",0
"889","6460-8",15,"size_sufficient","button_small_green","small","attempt1","small","size",0
"890","6460-8",18,"color_sufficient","toothbrush_big_purple","purple","attempt1","purple","color",0
"891","6460-8",20,"size_sufficient","car_big_green","big green","attempt1","big green","size color",0
"892","6460-8",21,"color_sufficient","pants_big_green","green","attempt1","green","color",0
"893","6460-8",22,"size_sufficient","ball_big_purple","big","attempt1","big","size",0
"894","6460-8",23,"color_sufficient","tshirt_small_orange","orange","attempt1","orange","color",0
"895","6460-8",26,"size_sufficient","bag_small_red","small","attempt1","small","size",0
"896","6460-8",28,"color_sufficient","lipstick_big_pink","pink","attempt1","pink","color",0
"897","6460-8",31,"size_sufficient","dress_small_green","small","attempt1","small","size",0
"898","6460-8",35,"size_sufficient","glasses_small_blue","small","attempt1","small","size",0
"899","6460-8",37,"size_sufficient","chair_small_blue","small","attempt1","small","size",0
"900","6460-8",39,"size_sufficient","balloon_big_yellow","yellow","attempt1","yellow","color",0
"901","6460-8",40,"color_sufficient","pepper_big_green","green","attempt1","green","color",0
"902","6460-8",41,"size_sufficient","brush_small_blue","small","attempt1","small","size",0
"903","6460-8",43,"color_sufficient","scissors_big_green","green","attempt1","green","color",0
"904","6460-8",44,"color_sufficient","socks_small_blue","blue","attempt1","blue","color",0
"905","6460-8",45,"size_sufficient","clock_big_purple","large","attempt1","large","size",0
"906","6460-8",48,"size_sufficient","apple_small_red","small red","attempt1","small red","size color",0
"907","6460-8",49,"color_sufficient","tie_big_blue","blue","attempt1","blue","color",0
"908","6460-8",50,"size_sufficient","knife_big_blue","large","attempt1","large","size",0
"909","6460-8",52,"size_sufficient","flower_small_yellow","small","attempt1","small","size",0
"910","6460-8",54,"size_sufficient","glove_small_orange","small","attempt1","small","size",0
"911","6460-8",56,"color_sufficient","shoe_big_pink","pink","attempt1","pink","color",0
"912","6460-8",58,"color_sufficient","skirt_big_green","green","attempt1","green","color",0
"913","6460-8",59,"color_sufficient","lock_small_silver","silver","attempt1","silver","color",0
"914","9834-2",7,"color_sufficient","lipstick_small_pink","it's pink","attempt1","it's pink"," color",0
"915","9834-2",9,"color_sufficient","pepper_big_red","It's red","attempt1","It's red"," color",0
"916","9834-2",17,"color_sufficient","show_small_yellow","It's yellow","attempt1","It's yellow"," color",0
"917","9834-2",19,"color_sufficient","tie_small_blue","It's blue","attempt1","It's blue"," color",0
"918","9834-2",23,"color_sufficient","skirt_big_blue","it's blue","attempt1","it's blue"," color",0
"919","9834-2",27,"color_sufficient","socks_small_green","it's green","attempt1","it's green"," color",0
"920","9834-2",28,"color_sufficient","scissors_big_green","it's green","attempt1","it's green"," color",0
"921","9834-2",31,"color_sufficient","pot_small_green","it's green","attempt1","it's green"," color",0
"922","9834-2",35,"color_sufficient","toothbrush_big_green","it's green","attempt1","it's green"," color",0
"923","9834-2",37,"color_sufficient","lighter_small_black","it's black","attempt1","it's black"," color",0
"924","9834-2",48,"color_sufficient","umbrella_big_green","it is green","attempt1","it is green"," color",0
"925","9834-2",51,"color_sufficient","tshirt_big_yellow","yellow","attempt1","yellow","color",0
"926","9834-2",53,"size_sufficient","dress_big_green","large green","attempt1","large green","size color",0
"927","9834-2",55,"size_sufficient","button_big_green","large green","attempt1","large green","size color",0
"928","9834-2",56,"size_sufficient","knife_small_red","small red","attempt1","small red","size color",0
"929","9834-2",57,"color_sufficient","pants_big_green","green","attempt1","green","color",0
"930","9834-2",58,"color_sufficient","lock_small_silver","silver","attempt1","silver","color",0
"931","9834-2",59,"size_sufficient","bag_small_red","small red","attempt1","small red","size color",0
"932","9834-2",60,"size_sufficient","ball_big_purple","large purple","attempt1","large purple","size color",0
"933","3157-3",6,"size_sufficient","car_small_green","small green","attempt1","small green","size color",0
"934","3157-3",13,"size_sufficient","bag_small_blue","small blue","attempt1","small blue","size color",0
"935","3157-3",14,"size_sufficient","brush_big_red","big red","attempt1","big red","size color",0
"936","3157-3",17,"color_sufficient","pot_small_blue","blue","attempt1","blue","color",0
"937","3157-3",18,"size_sufficient","button_big_green","big green","attempt1","big green","size color",0
"938","3157-3",19,"size_sufficient","ball_big_purple","big purp","attempt1","big purp","size color",0
